yyb_name,total,first_date,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,last_date
中国国际金融有限公司杭州教工路证券营业部,2,2016-03-25,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-05-05
中国国际金融有限公司深圳福华一路证券营业部,23,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,14,9,2016-04-08
中国国际金融有限公司长沙车站北路证券营业部,2,2015-11-06,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-11-12
中国国际金融股份有限公司上海分公司,12,2016-01-05,0,0,0,0,0,0,0,0,0,0,0,0,12,2016-08-16
中国国际金融股份有限公司上海德丰路证券营业部,1,2016-07-21,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-07-21
中国国际金融股份有限公司上海淮海中路证券营业部,114,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,54,60,2016-09-02
中国国际金融股份有限公司上海黄浦区湖滨路证券营业部,5,2016-06-13,0,0,0,0,0,0,0,0,0,0,0,0,5,2016-08-24
中国国际金融股份有限公司北京建国门外大街证券营业部,73,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,29,44,2016-08-24
中国国际金融股份有限公司北京科学院南路证券营业部,10,2015-11-13,0,0,0,0,0,0,0,0,0,0,0,2,8,2016-08-05
中国国际金融股份有限公司南京中山北路证券营业部,1,2016-01-11,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-11
中国国际金融股份有限公司厦门莲岳路证券营业部,11,2016-01-13,0,0,0,0,0,0,0,0,0,0,0,0,11,2016-08-30
中国国际金融股份有限公司大连金马路证券营业部,1,2016-06-23,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-06-23
中国国际金融股份有限公司天津南京路证券营业部,1,2016-03-21,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-03-21
中国国际金融股份有限公司宁波扬帆路证券营业部,3,2016-04-06,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-08-11
中国国际金融股份有限公司广州天河路证券营业部,55,2015-09-24,0,0,0,0,0,0,0,0,0,0,0,26,29,2016-09-02
中国国际金融股份有限公司杭州教工路证券营业部,11,2015-12-02,0,0,0,0,0,0,0,0,0,0,0,5,6,2016-06-15
中国国际金融股份有限公司深圳福华一路证券营业部,45,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,16,29,2016-08-04
中国国际金融股份有限公司重庆洪湖西路证券营业部,2,2015-10-30,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-10-30
中国国际金融股份有限公司长沙三一大道证券营业部,4,2015-12-07,0,0,0,0,0,0,0,0,0,0,0,1,3,2016-06-03
中国国际金融股份有限公司青岛香港中路证券营业部,1,2015-10-21,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-10-21
中国民族证券有限责任公司,2,2016-08-04,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-08-08
中国民族证券有限责任公司上海南丹东路证券营业部,18,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,4,14,2016-07-28
中国民族证券有限责任公司上海延平路证券营业部,8,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,6,2,2016-07-06
中国民族证券有限责任公司上海羽山路证券营业部,12,2015-10-28,0,0,0,0,0,0,0,0,0,0,0,3,9,2016-07-12
中国民族证券有限责任公司乌鲁木齐人民路证券营业部,3,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,1,2,2016-03-17
中国民族证券有限责任公司乐山大桥证券营业部,3,2015-10-16,0,0,0,0,0,0,0,0,0,0,0,3,0,2015-12-23
中国民族证券有限责任公司乐山小十字证券营业部,23,2015-10-16,0,0,0,0,0,0,0,0,0,0,0,3,20,2016-08-25
中国民族证券有限责任公司乐山柏杨路证券营业部,1,2015-11-30,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-30
中国民族证券有限责任公司北京丰台东大街证券营业部,12,2015-09-21,0,0,0,0,0,0,0,0,0,0,0,8,4,2016-08-17
中国民族证券有限责任公司北京佟麟阁路证券营业部,22,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,4,18,2016-08-31
中国民族证券有限责任公司北京安慧东里证券营业部,8,2015-12-21,0,0,0,0,0,0,0,0,0,0,0,1,7,2016-08-29
中国民族证券有限责任公司北京彩和坊路证券营业部,3,2016-03-16,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-06-22
中国民族证券有限责任公司北京西坝河证券营业部,5,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,1,4,2016-06-15
中国民族证券有限责任公司南京西康路证券营业部,4,2016-02-22,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-07-26
中国民族证券有限责任公司呼和浩特锡林南路证券营业部,1,2016-07-18,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-07-18
中国民族证券有限责任公司哈尔滨东大直街证券营业部,18,2015-12-18,0,0,0,0,0,0,0,0,0,0,0,1,17,2016-07-15
中国民族证券有限责任公司哈尔滨赣水路证券营业部,1,2016-05-05,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-05-05
中国民族证券有限责任公司大连五四路证券营业部,4,2016-05-10,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-07-13
中国民族证券有限责任公司天津三马路证券营业部,13,2015-12-04,0,0,0,0,0,0,0,0,0,0,0,1,12,2016-08-19
中国民族证券有限责任公司宁波中山西路证券营业部,16,2015-09-29,0,0,0,0,0,0,0,0,0,0,0,8,8,2016-08-04
中国民族证券有限责任公司广州环市东路证券营业部,9,2015-10-16,0,0,0,0,0,0,0,0,0,0,0,1,8,2016-08-08
中国民族证券有限责任公司延吉友谊路证券营业部,4,2015-10-09,0,0,0,0,0,0,0,0,0,0,0,2,2,2016-08-23
中国民族证券有限责任公司成都沙湾路证券营业部,6,2015-09-21,0,0,0,0,0,0,0,0,0,0,0,4,2,2016-08-30
中国民族证券有限责任公司杭州中河北路证券营业部,2,2015-11-05,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-02-15
中国民族证券有限责任公司江门港口路证券营业部,3,2015-11-09,0,0,0,0,0,0,0,0,0,0,0,1,2,2016-04-06
中国民族证券有限责任公司沈阳热闹路证券营业部,2,2015-10-21,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-02-01
中国民族证券有限责任公司济南历山路证券营业部,2,2016-05-23,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-07-25
中国民族证券有限责任公司海城北顺城路证券营业部,1,2016-08-25,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-08-25
中国民族证券有限责任公司深圳深南大道证券营业部,2,2016-06-13,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-08-24
中国民族证券有限责任公司深圳高新南一道证券营业部,1,2016-05-11,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-05-11
中国民族证券有限责任公司漳州胜利东路证券营业部,5,2015-11-12,0,0,0,0,0,0,0,0,0,0,0,2,3,2016-06-24
中国民族证券有限责任公司石家庄水源街证券营业部,7,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,5,2,2016-05-25
中国民族证券有限责任公司石家庄谈固西街证券营业部,7,2015-10-19,0,0,0,0,0,0,0,0,0,0,0,2,5,2016-06-08
中国民族证券有限责任公司苏州玉山路证券营业部,22,2015-11-03,0,0,0,0,0,0,0,0,0,0,0,4,18,2016-06-23
中国民族证券有限责任公司西安高新路证券营业部,2,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-02-19
中国民族证券有限责任公司通化新华大街证券营业部,1,2015-10-19,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-10-19
中国民族证券有限责任公司通化新站路证券营业部,6,2015-11-05,0,0,0,0,0,0,0,0,0,0,0,5,1,2016-04-13
中国民族证券有限责任公司长春西安大路证券营业部,1,2016-01-19,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-19
中国民族证券有限责任公司长沙车站北路证券营业部,7,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,7,0,2015-11-06
中国民族证券有限责任公司鞍山二道街证券营业部,1,2016-07-22,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-07-22
中国民族证券有限责任公司鞍山人民路证券营业部,2,2015-12-28,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-01-05
中国民族证券有限责任公司鞍山湖南街证券营业部,3,2015-10-26,0,0,0,0,0,0,0,0,0,0,0,2,1,2016-08-29
中国民族证券有限责任公司鞍山胜利北路证券营业部,2,2016-03-28,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-03-28
中国民族证券有限责任公司鞍山胜利南路证券营业部,11,2015-10-27,0,0,0,0,0,0,0,0,0,0,0,4,7,2016-07-01
中国银河证券股份有限公司,13,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,3,10,2016-08-29
中国银河证券股份有限公司三亚解放四路证券营业部,1,2016-01-26,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-26
中国银河证券股份有限公司上海上南路证券营业部,13,2015-10-20,0,0,0,0,0,0,0,0,0,0,0,3,10,2016-07-14
中国银河证券股份有限公司上海东大名路外滩证券营业部,5,2015-10-27,0,0,0,0,0,0,0,0,0,0,0,3,2,2016-04-20
中国银河证券股份有限公司上海东宝兴路证券营业部,33,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,13,20,2016-08-24
中国银河证券股份有限公司上海东方路证券营业部,11,2015-10-13,0,0,0,0,0,0,0,0,0,0,0,7,4,2016-07-15
中国银河证券股份有限公司上海中原路证券营业部,9,2015-10-09,0,0,0,0,0,0,0,0,0,0,0,4,5,2016-04-13
中国银河证券股份有限公司上海中山北路证券营业部,6,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,3,3,2016-05-04
中国银河证券股份有限公司上海五莲路证券营业部,32,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,12,20,2016-08-22
中国银河证券股份有限公司上海人民路证券营业部,12,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,5,7,2016-08-05
中国银河证券股份有限公司上海共康路证券营业部,9,2015-11-18,0,0,0,0,0,0,0,0,0,0,0,2,7,2016-08-04
中国银河证券股份有限公司上海大连西路证券营业部,10,2015-09-24,0,0,0,0,0,0,0,0,0,0,0,4,6,2016-05-23
中国银河证券股份有限公司上海安业路证券营业部,20,2015-11-09,0,0,0,0,0,0,0,0,0,0,0,9,11,2016-07-07
中国银河证券股份有限公司上海宜川路证券营业部,22,2015-10-08,0,0,0,0,0,0,0,0,0,0,0,10,12,2016-07-13
中国银河证券股份有限公司上海恒丰路证券营业部,7,2015-09-23,0,0,0,0,0,0,0,0,0,0,0,2,5,2016-08-08
中国银河证券股份有限公司上海新昌路证券营业部,7,2015-11-23,0,0,0,0,0,0,0,0,0,0,0,2,5,2016-07-18
中国银河证券股份有限公司上海新郁路证券营业部,9,2016-01-21,0,0,0,0,0,0,0,0,0,0,0,0,9,2016-08-17
中国银河证券股份有限公司上海杨浦区靖宇东路证券营业,14,2015-09-29,0,0,0,0,0,0,0,0,0,0,0,14,0,2015-12-18
中国银河证券股份有限公司上海杨浦区靖宇东路证券营业部,39,2015-10-22,0,0,0,0,0,0,0,0,0,0,0,10,29,2016-08-25
中国银河证券股份有限公司上海浦东南路证券营业部,22,2015-09-24,0,0,0,0,0,0,0,0,0,0,0,12,10,2016-08-22
中国银河证券股份有限公司上海浦东新区源深路证券营业,2,2015-12-23,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-12-23
中国银河证券股份有限公司上海浦东新区源深路证券营业部,23,2015-10-19,0,0,0,0,0,0,0,0,0,0,0,2,21,2016-08-31
中国银河证券股份有限公司上海漕宝路证券营业部,25,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,14,11,2016-06-27
中国银河证券股份有限公司上海肇嘉浜路证券营业部,21,2015-09-25,0,0,0,0,0,0,0,0,0,0,0,17,4,2016-02-01
中国银河证券股份有限公司上海莲溪路证券营业部,6,2015-11-12,0,0,0,0,0,0,0,0,0,0,0,4,2,2016-08-12
中国银河证券股份有限公司上海虹井路证券营业部,19,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,13,6,2016-08-19
中国银河证券股份有限公司上海长宁区镇宁路证券营业部,55,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,13,42,2016-07-28
中国银河证券股份有限公司上虞王充路证券营业部,2,2016-07-27,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-08-04
中国银河证券股份有限公司东莞东城大道证券营业部,4,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,3,1,2016-03-08
中国银河证券股份有限公司中山古镇证券营业部,10,2016-01-20,0,0,0,0,0,0,0,0,0,0,0,0,10,2016-08-17
中国银河证券股份有限公司中山小榄紫荆东路证券营业部,17,2015-09-25,0,0,0,0,0,0,0,0,0,0,0,7,10,2016-06-21
中国银河证券股份有限公司中山小榄证券营业部,2,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-09-17
中国银河证券股份有限公司中山证券营业部,14,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,5,9,2016-07-27
中国银河证券股份有限公司中山黄圃新丰北路证券营业部,3,2015-09-23,0,0,0,0,0,0,0,0,0,0,0,3,0,2015-10-19
中国银河证券股份有限公司临汾解放东路证券营业部,6,2015-10-09,0,0,0,0,0,0,0,0,0,0,0,1,5,2016-05-30
中国银河证券股份有限公司临海杜桥下朱路证券营业部,1,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-16
中国银河证券股份有限公司丽水证券营业部,4,2015-10-26,0,0,0,0,0,0,0,0,0,0,0,2,2,2016-01-12
中国银河证券股份有限公司义乌稠州北路证券营业部,17,2015-09-25,0,0,0,0,0,0,0,0,0,0,0,3,14,2016-08-29
中国银河证券股份有限公司乌鲁木齐解放北路证券营业部,13,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,4,9,2016-06-08
中国银河证券股份有限公司乐山人民南路证券营业部,1,2016-04-15,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-04-15
中国银河证券股份有限公司佛山南海桂平西路证券营业部,24,2015-11-03,0,0,0,0,0,0,0,0,0,0,0,7,17,2016-08-26
中国银河证券股份有限公司佛山市顺德大良证券营业部,1,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-17
中国银河证券股份有限公司佛山证券营业部,3,2015-10-21,0,0,0,0,0,0,0,0,0,0,0,2,1,2016-04-20
中国银河证券股份有限公司佛山顺德乐从证券营业部,8,2015-10-13,0,0,0,0,0,0,0,0,0,0,0,1,7,2016-08-22
中国银河证券股份有限公司佛山顺德外环路证券营业部,1,2016-01-08,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-08
中国银河证券股份有限公司佛山顺德大良证券营业部,12,2015-10-22,0,0,0,0,0,0,0,0,0,0,0,6,6,2016-09-02
中国银河证券股份有限公司佛山顺德容桂证券营业部,1,2016-02-17,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-02-17
中国银河证券股份有限公司侯马浍滨街证券营业部,1,2016-01-22,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-22
中国银河证券股份有限公司兰州庆阳路证券营业部,3,2015-10-21,0,0,0,0,0,0,0,0,0,0,0,2,1,2016-02-18
中国银河证券股份有限公司兰溪三江路证券营业部,13,2015-11-02,0,0,0,0,0,0,0,0,0,0,0,4,9,2016-08-31
中国银河证券股份有限公司包头乌兰道证券营业部,11,2015-10-28,0,0,0,0,0,0,0,0,0,0,0,4,7,2016-08-12
中国银河证券股份有限公司北京中关村大街证券营业部,86,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,50,36,2016-08-26
中国银河证券股份有限公司北京亦庄荣京东街证券营业部,3,2016-01-27,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-02-15
中国银河证券股份有限公司北京呼家楼证券营业部,4,2015-12-02,0,0,0,0,0,0,0,0,0,0,0,1,3,2016-08-17
中国银河证券股份有限公司北京太阳宫证券营业部,8,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,5,3,2016-07-29
中国银河证券股份有限公司北京学清路证券营业部,5,2015-10-26,0,0,0,0,0,0,0,0,0,0,0,2,3,2016-09-02
中国银河证券股份有限公司北京学院南路证券营业部,34,2015-09-25,0,0,0,0,0,0,0,0,0,0,0,18,16,2016-07-28
中国银河证券股份有限公司北京广渠门大街证券营业部,35,2015-09-23,0,0,0,0,0,0,0,0,0,0,0,12,23,2016-08-02
中国银河证券股份有限公司北京建国路证券营业部,12,2015-09-21,0,0,0,0,0,0,0,0,0,0,0,4,8,2016-08-22
中国银河证券股份有限公司北京方庄南路证券营业部,14,2015-10-09,0,0,0,0,0,0,0,0,0,0,0,6,8,2016-08-17
中国银河证券股份有限公司北京望京证券营业部,34,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,15,19,2016-06-01
中国银河证券股份有限公司北京朝阳门北大街证券营业部,17,2015-09-29,0,0,0,0,0,0,0,0,0,0,0,9,8,2016-09-01
中国银河证券股份有限公司北京金融街证券营业部,53,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,16,37,2016-08-25
中国银河证券股份有限公司北京阜成路证券营业部,49,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,25,24,2016-08-30
中国银河证券股份有限公司北京陶然桥证券营业部,8,2015-10-13,0,0,0,0,0,0,0,0,0,0,0,2,6,2016-07-25
中国银河证券股份有限公司北京马家堡东路证券营业部,1,2015-09-23,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-23
中国银河证券股份有限公司北京黄寺大街证券营业部,27,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,7,20,2016-08-19
中国银河证券股份有限公司南京上海路证券营业部,9,2015-09-28,0,0,0,0,0,0,0,0,0,0,0,4,5,2016-08-02
中国银河证券股份有限公司南京南瑞路证券营业部,7,2015-11-30,0,0,0,0,0,0,0,0,0,0,0,1,6,2016-05-18
中国银河证券股份有限公司南京江东中路证券营业部,1,2015-11-30,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-11-30
中国银河证券股份有限公司南京江宁竹山路证券营业部,54,2015-10-19,0,0,0,0,0,0,0,0,0,0,0,18,36,2016-08-22
中国银河证券股份有限公司南京洪武路证券营业部,16,2015-10-28,0,0,0,0,0,0,0,0,0,0,0,8,8,2016-07-28
中国银河证券股份有限公司南京高淳宝塔路证券营业部,5,2016-01-15,0,0,0,0,0,0,0,0,0,0,0,0,5,2016-05-13
中国银河证券股份有限公司南京龙蟠中路证券营业部,7,2015-12-17,0,0,0,0,0,0,0,0,0,0,0,1,6,2016-07-21
中国银河证券股份有限公司南宁园湖南路证券营业部,11,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,9,2,2016-07-13
中国银河证券股份有限公司南昌广场东路证券营业部,19,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,3,16,2016-09-02
中国银河证券股份有限公司南昌沿江中证券营业部,6,2015-10-26,0,0,0,0,0,0,0,0,0,0,0,1,5,2016-08-24
中国银河证券股份有限公司南通工农路证券营业部,8,2015-11-05,0,0,0,0,0,0,0,0,0,0,0,4,4,2016-04-11
中国银河证券股份有限公司厦门嘉禾路证券营业部,32,2015-10-14,0,0,0,0,0,0,0,0,0,0,0,12,20,2016-08-22
中国银河证券股份有限公司厦门美湖路证券营业部,34,2015-09-24,0,0,0,0,0,0,0,0,0,0,0,6,28,2016-08-16
中国银河证券股份有限公司厦门虎园路证券营业部,17,2015-09-21,0,0,0,0,0,0,0,0,0,0,0,7,10,2016-07-25
中国银河证券股份有限公司台州引泉路证券营业部,30,2015-10-29,0,0,0,0,0,0,0,0,0,0,0,3,27,2016-09-02
中国银河证券股份有限公司台州证券营业部,54,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,19,35,2016-09-02
中国银河证券股份有限公司合肥屯溪路证券营业部,4,2015-12-03,0,0,0,0,0,0,0,0,0,0,0,1,3,2016-08-11
中国银河证券股份有限公司合肥祁门路证券营业部,5,2015-11-02,0,0,0,0,0,0,0,0,0,0,0,2,3,2016-07-29
中国银河证券股份有限公司合肥金城证券营业部,6,2015-12-02,0,0,0,0,0,0,0,0,0,0,0,1,5,2016-03-09
中国银河证券股份有限公司合肥长江中路证券营业部,5,2015-10-27,0,0,0,0,0,0,0,0,0,0,0,1,4,2016-05-23
中国银河证券股份有限公司呼和浩特大学西街证券营业部,1,2016-08-26,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-08-26
中国银河证券股份有限公司哈尔滨中山路证券营业部,10,2015-10-28,0,0,0,0,0,0,0,0,0,0,0,2,8,2016-08-25
中国银河证券股份有限公司哈尔滨西十道街证券营业部,3,2015-12-01,0,0,0,0,0,0,0,0,0,0,0,1,2,2016-08-22
中国银河证券股份有限公司嘉兴证券营业部,13,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,4,9,2016-08-25
中国银河证券股份有限公司大庆东风路证券营业部,1,2016-07-19,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-07-19
中国银河证券股份有限公司大连人民路证券营业部,6,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,2,4,2016-09-02
中国银河证券股份有限公司大连延安路证券营业部,7,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,3,4,2016-07-18
中国银河证券股份有限公司大连新开路证券营业部,4,2015-09-23,0,0,0,0,0,0,0,0,0,0,0,3,1,2016-04-18
中国银河证券股份有限公司大连黄河路证券营业部,4,2015-09-25,0,0,0,0,0,0,0,0,0,0,0,3,1,2016-03-11
中国银河证券股份有限公司天津开华道证券营业部,1,2015-10-15,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-10-15
中国银河证券股份有限公司天津民族路证券营业部,28,2015-11-17,0,0,0,0,0,0,0,0,0,0,0,1,27,2016-08-16
中国银河证券股份有限公司天津鼓楼东街证券营业部,4,2015-10-08,0,0,0,0,0,0,0,0,0,0,0,1,3,2016-07-15
中国银河证券股份有限公司太原并州南路证券营业部,3,2016-04-14,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-07-25
中国银河证券股份有限公司太原桃园证券营业部,13,2016-01-29,0,0,0,0,0,0,0,0,0,0,0,0,13,2016-08-19
中国银河证券股份有限公司太原迎泽西大街证券营业部,16,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,4,12,2016-08-05
中国银河证券股份有限公司太谷康源路证券营业部,3,2016-08-08,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-08-11
中国银河证券股份有限公司奉化岳林路证券营业部,1,2016-03-15,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-03-15
中国银河证券股份有限公司威海统一路证券营业部,2,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-11-05
中国银河证券股份有限公司宁波大庆南路证券营业部,47,2015-09-16,0,0,0,0,0,0,0,0,0,0,0,20,27,2016-08-31
中国银河证券股份有限公司宁波大沙泥街证券营业部,10,2015-10-12,0,0,0,0,0,0,0,0,0,0,0,5,5,2016-08-24
中国银河证券股份有限公司宁波翠柏路证券营业部,99,2015-09-23,0,0,0,0,0,0,0,0,0,0,0,27,72,2016-08-24
中国银河证券股份有限公司宁波解放南路证券营业部,129,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,104,25,2016-08-12
中国银河证券股份有限公司宜昌新世纪证券营业部,172,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,49,123,2016-08-22
中国银河证券股份有限公司客户资产管理部,6,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,3,3,2016-05-11
中国银河证券股份有限公司常熟海虞北路证券营业部,1,2016-01-29,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-01-29
中国银河证券股份有限公司平湖解放西路证券营业部,7,2015-11-12,0,0,0,0,0,0,0,0,0,0,0,2,5,2016-06-02
中国银河证券股份有限公司平阳人民路证券营业部,7,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,5,2,2016-07-25
中国银河证券股份有限公司广州东风西路证券营业部,8,2015-12-18,0,0,0,0,0,0,0,0,0,0,0,2,6,2016-08-19
中国银河证券股份有限公司广州中山二路证券营业部,10,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,1,9,2016-08-25
中国银河证券股份有限公司广州临江大道证券营业部,7,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,4,3,2016-02-18
中国银河证券股份有限公司广州华夏路证券营业部,9,2016-04-12,0,0,0,0,0,0,0,0,0,0,0,0,9,2016-09-02
中国银河证券股份有限公司广州增城荔城街证券营业部,5,2015-11-03,0,0,0,0,0,0,0,0,0,0,0,4,1,2016-01-05
中国银河证券股份有限公司广州天河北路证券营业部,29,2015-09-21,0,0,0,0,0,0,0,0,0,0,0,17,12,2016-08-30
中国银河证券股份有限公司广州广州大道中证券营业部,9,2015-10-15,0,0,0,0,0,0,0,0,0,0,0,8,1,2016-04-15
中国银河证券股份有限公司广州庆亿街证券营业部,1,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-09-30
中国银河证券股份有限公司广州滨江东路证券营业部,18,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,18,2016-08-24
中国银河证券股份有限公司广州环市东路证券营业部,7,2016-01-29,0,0,0,0,0,0,0,0,0,0,0,0,7,2016-09-02
中国银河证券股份有限公司广州番禺南郊路证券营业部,2,2015-11-06,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-06-23
中国银河证券股份有限公司广州花都凤凰北路证券营业部,4,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,2,2,2016-06-17
中国银河证券股份有限公司广州观虹路证券营业部,2,2015-09-21,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-12-14
中国银河证券股份有限公司广州阅江中路证券营业部,9,2015-11-11,0,0,0,0,0,0,0,0,0,0,0,1,8,2016-06-08
中国银河证券股份有限公司廊坊银河北路证券营业部,2,2016-08-19,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-08-19
中国银河证券股份有限公司建德新安路证券营业部,2,2016-01-04,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-01-11
中国银河证券股份有限公司张家港东环路证券营业部,1,2016-05-19,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-05-19
中国银河证券股份有限公司德清证券营业部,34,2015-09-15,0,0,0,0,0,0,0,0,0,0,0,8,26,2016-08-17
中国银河证券股份有限公司总部,3,2015-11-26,0,0,0,0,0,0,0,0,0,0,0,3,0,2015-12-21
中国银河证券股份有限公司惠州文明一路证券营业部,4,2016-05-05,0,0,0,0,0,0,0,0,0,0,0,0,4,2016-05-10
中国银河证券股份有限公司成都北二环路证券营业部,7,2015-10-26,0,0,0,0,0,0,0,0,0,0,0,1,6,2016-07-25
中国银河证券股份有限公司成都建设路证券营业部,18,2015-09-17,0,0,0,0,0,0,0,0,0,0,0,8,10,2016-08-24
中国银河证券股份有限公司成都成飞大道证券营业部,1,2016-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-09-01
中国银河证券股份有限公司成都科华北路证券营业部,8,2015-12-07,0,0,0,0,0,0,0,0,0,0,0,2,6,2016-06-30
中国银河证券股份有限公司扬州文昌中路证券营业部,2,2016-03-10,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-06-08
中国银河证券股份有限公司揭阳望江北路证券营业部,3,2015-12-18,0,0,0,0,0,0,0,0,0,0,0,1,2,2016-07-07
中国银河证券股份有限公司昆明东风西路证券营业部,2,2016-04-12,0,0,0,0,0,0,0,0,0,0,0,0,2,2016-04-12
中国银河证券股份有限公司昆明民航路证券营业部,2,2015-10-28,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-12-16
中国银河证券股份有限公司昆明白塔路证券营业部,7,2015-10-13,0,0,0,0,0,0,0,0,0,0,0,3,4,2016-07-11
中国银河证券股份有限公司晋中迎宾街证券营业部,10,2015-09-18,0,0,0,0,0,0,0,0,0,0,0,6,4,2016-08-15
